DC_POWER,AC_POWER,HOUR,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2025.6458331818183,198.57830086818183,7.0,24.8159595,28.888477857142853,0.1547126757142856
1982.6950757272725,194.3606872272727,7.0,24.988789866666668,29.6056438,0.1487991533333333
2017.9951298636363,197.82248375909091,7.0,25.21618033333333,29.547110933333336,0.1447934189333333
2947.036526,289.34586038636365,8.0,25.41951306666667,31.412544733333327,0.2016386213333333
4633.507142818182,454.63930195000006,8.0,25.95908213333333,35.5287108,0.3457076533333333
5096.7984305909085,499.80013527727266,8.0,26.430782066666666,40.3180586,0.4053485726666666
4204.793831136363,412.7303571409091,8.0,26.8318298,39.08195373333332,0.3124267953333332
7527.222402636364,736.8795454545455,9.0,27.6209698,45.0092326,0.6231526486666666
4492.091720772727,440.5832792272727,9.0,27.988362071428572,46.6177065,0.3448840357142857
3478.284090863636,341.4272727318182,9.0,27.516727866666667,39.136326,0.2492484
7335.001623409091,717.8687499954546,9.0,27.450107666666668,40.93057693333333,0.5412059773333334
8319.3733765,813.4908279181818,10.0,28.632191866666663,52.5477356,0.670675372
7214.388798681818,705.9977272727273,10.0,28.768912733333337,47.633738,0.5722834766666666
5868.347077954545,574.9359902681819,10.0,29.35144260000001,49.249723266666656,0.4551483833333333
5141.961038954545,504.16495129545456,10.0,28.854707866666665,44.048325600000005,0.3619616539999999
8807.637986681819,860.7526947499999,11.0,29.410819333333336,47.68545339999999,0.6365608813333332
7286.419372272728,712.8960768363636,11.0,30.21606228571428,50.006988571428565,0.5857872135714286
7064.052759727273,691.2401785727272,11.0,30.2870728,49.8413636,0.5570693833333333
7621.2816557727265,745.5267857136364,11.0,30.811049333333333,47.8363832,0.4679868693333333
7082.804383090909,693.2185606,12.0,31.305375066666663,49.183583533333326,0.5149625866666667
9525.8817645,930.7735389318182,12.0,31.50729773333333,49.84449266666666,0.7878660286666666
8994.750000454545,879.1685064545454,12.0,32.147684733333335,52.35325513333333,0.6492476293333334
9519.056276954545,930.4953463454545,12.0,32.39142040000001,50.631239933333326,0.761243312
5901.925324681818,578.2671266227272,13.0,32.622796071428574,49.610767714285714,0.4160351014285714
6806.388798818181,666.6357142863636,13.0,32.49706446666666,47.01116133333333,0.489243946
7980.612013,781.1663149318182,13.0,32.52462140000001,46.66986293333333,0.574561224
7771.3904219999995,760.7610389772727,13.0,32.67847086666667,47.516884133333335,0.560985624
10110.850649727274,988.5030032227273,14.0,33.763185400000005,49.80390433333333,0.7350834633333333
11809.694805454545,1152.3884740454546,14.0,34.13076993333335,55.030613,0.8936614913333333
6495.54237009091,635.8725487,14.0,34.08138426666667,54.51913673333334,0.466788824
7305.251352818182,714.6843344227273,14.0,33.69572221428571,47.618194642857134,0.5421384957142857
5845.653409090909,572.8984577954545,15.0,33.89057606666666,46.02908119999999,0.3988885433333333
6511.597402545454,637.7739448045454,15.0,34.043744000000004,44.28609193333333,0.4472921486666666
7588.469155909092,742.8599837590909,15.0,34.40285233333333,46.7442812,0.5651963973333332
4888.507305181818,479.26209415,15.0,34.430942666666674,43.9206158,0.3462306933333333
